id,t1_lineup,t2_lineup,t1_score,t2_score,date,map,tourney
95197,10784-13670-9255-9257-9766,11654-12732-12733-13157-8726,16,11,2019-11-16 16:25,Inferno,5013
93814,11630-12713-13230-13249-8711,10892-12089-15007-7808-9875,16,8,2019-10-22 01:00,Dust2,4920
99075,12781-5794-5796-7266-7938,11257-13749-17956-3820-9895,16,13,2020-02-18 19:00,Nuke,5150
88678,4954-7398-7412-7592-9032,136-5794-5796-7511-7938,16,4,2019-07-02 12:20,Overpass,4281
97162,11840-2757-7594-7998-8918,10671-11219-8507-8523-9136,14,16,2019-12-21 14:10,Dust2,4979
94264,2469-8095-8394-8783-8875,10994-7964-8611-922-9896,10,16,2019-10-31 16:00,Nuke,4980
92729,11916-4076-5479-695-7248,11110-13666-3055-3849-7528,16,7,2019-10-01 11:20,Mirage,4553
63266,4954-7398-7412-7592-9032,10449-2131-339-8574-8716,16,19,2018-03-20 18:20,Overpass,3361
96071,4954-7398-7412-7592-9032,11140-11485-12876-9102-9115,16,8,2019-12-03 13:35,Inferno,4697
98316,18053-3741-8183-885-9216,10394-7687-8520-8738-8797,16,2,2020-02-02 19:30,Dust2,5138
74661,10588-4679-8082-8248-9686,11064-11586-12271-13273-8517,16,7,2018-10-02 23:45,Mirage,3375
92783,10671-11219-8507-8523-9136,11816-2730-429-8574-9960,20,22,2019-10-02 10:00,Train,4553
99226,12126-14614-15165-7805-9078,14737-2023-5736-8564-9217,16,9,2020-02-23 06:10,Dust2,4869
80158,11654-12732-12733-13157-8726,10569-13042-244-7982-8372,16,9,2019-01-15 18:00,Dust2,4287
96166,11140-11485-12876-9102-9115,11816-2730-429-8574-9960,7,16,2019-12-05 11:00,Inferno,4697
98890,284-3972-7167-9616-9618,10449-10981-7168-9031-9816,16,6,2020-02-15 19:30,Dust2,5138
91073,10330-14148-14419-7415-9612,10698-12317-7925-8413-9911,16,6,2019-09-07 16:45,Dust2,4874
97089,12521-12553-12822-15631-8565,10774-7028-7131-8552-8605,16,14,2019-12-19 09:00,Mirage,4958
98646,12731-14273-18317-7716-8789,15652-18973-18974-19966-8258,16,7,2020-02-14 17:10,Train,5211
91523,11654-12732-12733-13157-8726,2023-5736-8564-8566-9217,9,16,2019-09-14 13:15,Dust2,4686
73047,2023-8523-8564-8797-9216,4954-7398-7412-7592-9032,14,16,2018-09-01 11:05,Train,3389
94269,11654-12732-12733-13157-8726,11498-13780-13915-7403-7796,16,11,2019-10-31 18:10,Train,4736
95082,11064-11586-3886-7700-8517,11630-12713-13230-13249-8711,7,16,2019-11-15 06:50,Nuke,4698
97224,11893-1225-7169-7322-8184,11816-2730-429-8574-9960,16,9,2019-12-22 15:50,Nuke,4979
97580,18053-3741-8183-885-9216,11916-4076-5479-695-7248,16,12,2020-01-09 20:20,Nuke,5110
91944,11654-12732-12733-13157-8726,13042-13138-15120-18138-8138,16,12,2019-09-20 14:45,Nuke,4826
98310,10994-7964-8611-922-9896,10330-14148-14419-7415-9612,7,16,2020-02-02 15:05,Nuke,5147
99913,12521-12553-12822-15631-8565,13228-13578-13589-14203-18982,16,11,2020-03-07 17:00,Inferno,5178
96692,10394-7687-8520-8738-8797,4954-7398-7412-7592-9032,13,16,2019-12-12 16:00,Inferno,4889
97123,10774-7028-7131-8552-8605,11916-4076-5479-695-7248,10,16,2019-12-20 09:00,Mirage,4958
99097,14221-14684-4829-8324-973,12731-14273-18317-7716-8789,9,16,2020-02-19 17:05,Train,5150
97998,11654-12732-12733-13157-8726,12016-12027-13982-14171-3459,16,6,2020-01-20 17:10,Train,4945
94752,10330-14148-14419-7415-9612,11498-13780-13915-7403-7796,14,16,2019-11-08 17:00,Overpass,4736
74348,11840-16555-16612-8294-8368,11654-12732-12733-13157-8726,14,16,2018-09-27 18:30,Inferno,4089
63271,10449-2131-339-8574-8716,4954-7398-7412-7592-9032,6,16,2018-03-20 19:50,Mirage,3361
93897,10784-1146-13670-9766-9811,12731-14273-18317-7716-8789,14,16,2019-10-23 16:15,Overpass,4736
96627,10994-7964-8611-922-9896,11271-5794-5796-7256-7938,16,10,2019-12-11 17:00,Nuke,5105
83634,10588-4679-8082-8248-9686,2023-8564-9216-9217-9219,16,9,2019-03-31 10:25,Mirage,4240
93400,11816-2730-429-8574-9960,11815-12708-14007-17147-18120,9,16,2019-10-14 15:00,Inferno,4923
99333,11716-11942-13239-13776-334,10330-14148-14419-7415-9612,13,16,2020-02-26 11:00,Dust2,4901
92771,11916-4076-5479-695-7248,11893-1225-7169-7322-8184,10,16,2019-10-01 18:45,Dust2,4553
99686,13396-7821-8576-9271-9819,12781-5794-5796-7266-7938,13,16,2020-03-05 17:10,Dust2,5210
63528,4959-7169-7390-7429-9656,4954-7398-7412-7592-9032,9,16,2018-03-23 21:00,Inferno,3601
88637,11926-12269-13976-13980-3410,11654-12732-12733-13157-8726,16,12,2019-06-30 15:00,Inferno,4463
99013,284-3972-7167-9616-9618,10449-10981-7168-9031-9816,16,14,2020-02-16 19:30,Nuke,5138
99280,11840-16947-7594-7998-8918,18053-3741-8183-885-9216,16,10,2020-02-24 13:35,Overpass,4901
88306,11654-12732-12733-13157-8726,14161-15374-16925-17305-17306,16,8,2019-06-21 11:30,Mirage,4684
99342,13396-7821-8576-9271-9819,11250-13679-339-9348-9349,16,9,2020-02-26 17:05,Dust2,5150
83265,4954-7398-7412-7592-9032,2023-8564-9216-9217-9219,16,10,2019-03-23 16:10,Overpass,4326
94119,1045-11777-1378-6904-7218,15203-15899-15902-16390-17092,16,12,2019-10-28 20:45,Dust2,4994
63963,4954-7398-7412-7592-9032,10589-12245-12269-13778-8724,16,9,2018-03-29 16:30,Mirage,3634
74712,4954-7398-7412-7592-9032,1146-29-39-9261-9278,16,8,2018-10-03 17:00,Nuke,4071
88255,10394-7687-8520-8738-8797,10449-13679-339-3997-798,16,14,2019-06-20 10:00,Overpass,4490
78081,10588-4679-8082-8248-9686,10504-10818-11163-2529-555,16,8,2018-11-22 12:20,Inferno,4009
79434,11654-12732-12733-13157-8726,13666-3849-7443-7528-884,23,25,2018-12-15 15:10,Inferno,4160
95611,10774-7028-7131-8552-8605,11816-2730-429-8574-9960,14,16,2019-11-24 09:10,Dust2,4680
93805,10394-7687-8520-8738-8797,13186-13250-14619-14933-15090,16,6,2019-10-21 22:00,Mirage,4920
91747,11716-11942-13239-13776-334,12699-3669-8242-8321-9916,13,16,2019-09-17 11:10,Vertigo,4826
76520,7964-8095-8394-8875-9031,4954-7398-7412-7592-9032,19,17,2018-10-31 20:35,Inferno,3374
93498,11716-11942-13239-13776-334,10784-1146-13670-9766-9811,13,16,2019-10-16 14:05,Overpass,4736
92926,11110-13666-3055-3849-7528,14218-29-7443-9261-9278,16,9,2019-10-04 14:00,Overpass,4553
95226,12521-12553-12822-15631-8565,10508-12092-12094-2161-9221,16,8,2019-11-17 01:25,Nuke,4698
78236,1146-29-39-9261-9278,4954-7398-7412-7592-9032,5,16,2018-11-24 18:10,Inferno,4083
92420,10394-7687-8520-8738-8797,10892-12089-15007-7808-9875,16,3,2019-09-26 15:00,Mirage,4597
95111,10330-14148-14419-7415-9612,10569-13138-13497-4959-8138,16,12,2019-11-15 17:25,Nuke,5013
93592,11654-12732-12733-13157-8726,11924-12254-12303-13018-14726,16,1,2019-10-18 11:10,Inferno,4093
93690,284-3972-7167-9616-9618,11840-2757-7594-7998-8918,13,16,2019-10-19 16:25,Dust2,4699
66691,334-339-735-8528-964,4954-7398-7412-7592-9032,10,16,2018-05-10 18:00,Train,3601
66385,4954-7398-7412-7592-9032,11816-2730-5479-6904-798,16,5,2018-05-05 09:00,Cache,3530
77328,4954-7398-7412-7592-9032,13666-3849-7443-7528-884,19,17,2018-11-10 19:05,Inferno,3954
97076,10671-11219-8507-8523-9348,11816-2730-429-8574-9960,4,16,2019-12-18 17:15,Inferno,4979
93106,13396-7821-8576-9271-9819,11716-11942-13239-13776-334,5,16,2019-10-08 17:00,Inferno,4736
90640,11816-2730-429-8574-9960,11654-12732-12733-13157-8726,16,6,2019-08-23 14:55,Inferno,4450
97004,11816-2730-429-9294-9960,10449-10981-7168-9031-9816,16,12,2019-12-15 17:05,Dust2,4998
79423,4954-7398-7412-7592-9032,2023-5021-8523-8797-9216,16,7,2018-12-15 15:30,Inferno,4205
96146,11816-2730-429-8574-9960,10394-7687-8520-8738-8797,14,16,2019-12-04 17:50,Dust2,4697
89938,11654-12732-12733-13157-8726,10449-13679-339-3997-798,16,8,2019-08-03 15:30,Inferno,4773
97960,10994-7964-8611-922-9896,1045-11777-1378-6904-7218,16,14,2020-01-19 13:45,Overpass,5161
96752,10330-14148-14419-7415-9612,15071-16415-16555-16920-16921,16,7,2019-12-13 14:40,Dust2,4311
96717,284-3972-7167-9616-9618,12521-12553-12822-15631-6547,16,11,2019-12-13 01:45,Nuke,4998
92892,11891-15204-2553-7356-9574,10994-7964-8611-922-9896,26,28,2019-10-03 18:05,Mirage,4922
98163,13396-7821-8576-9271-9819,14175-16871-17008-18225-18987,19,15,2020-01-28 10:55,Mirage,5179
81412,1146-29-39-9261-9278,10588-4679-8082-8248-9686,13,16,2019-02-13 23:30,Mirage,3884
98314,11916-4076-5479-695-7248,1045-11777-1378-6904-7218,4,16,2020-02-02 17:40,Inferno,5147
94659,11716-11942-13239-13776-334,10330-14148-14419-7415-9612,13,16,2019-11-06 19:40,Inferno,4736
98618,11199-12810-13566-15821-8488,12126-14614-15165-7805-9078,7,16,2020-02-13 19:00,Mirage,5134
92845,10394-7687-8520-8738-8797,11140-11485-12876-9102-9115,10,16,2019-10-03 10:00,Nuke,4553
94886,12731-14273-18317-7716-8789,11498-13780-13915-7403-7796,16,13,2019-11-11 17:40,Mirage,4736
93876,10994-7964-8611-922-9896,11840-2757-7594-7998-8918,16,11,2019-10-23 09:25,Nuke,4932
74739,10588-4679-8082-8248-9686,7810-7873-8507-8513-9043,22,19,2018-10-03 22:10,Dust2,3375
96746,14218-29-7443-9261-9278,4954-7398-7412-7592-9032,8,16,2019-12-13 12:00,Nuke,4889
99667,12731-14273-18317-7716-8789,13156-13978-15644-16945-19232,16,5,2020-03-05 15:00,Nuke,5109
61232,4954-7398-7412-7592-9032,11816-2730-5479-6904-798,16,14,2018-02-14 19:50,Inferno,3361
76651,10394-7687-8520-8738-9217,10588-4679-8082-8248-9686,16,19,2018-11-01 23:50,Cache,4072
61405,4954-7398-7412-7592-9032,10394-7382-7687-8520-8738,16,7,2018-02-17 18:30,Train,3486
86335,11654-12732-12733-13157-8726,11283-12030-3972-4216-9618,11,16,2019-05-22 17:00,Mirage,4501
98434,4954-7398-7412-7592-9032,12126-14614-15165-7805-9078,12,16,2020-02-07 19:30,Vertigo,5138
65632,4954-7398-7412-7592-9032,2757-3741-429-8183-884,16,6,2018-04-21 14:15,Nuke,3491
97003,2469-8095-8394-8783-8875,11283-11343-12030-2476-4216,16,8,2019-12-15 17:10,Dust2,4311
98087,11716-11942-13239-13776-334,12781-5794-5796-7266-7938,8,16,2020-01-24 10:00,Inferno,4868
91963,13396-7821-8576-9271-9819,11701-12126-2799-8575-9656,16,2,2019-09-20 18:10,Dust2,4909
99443,11110-13666-3055-3849-7528,284-3972-7167-9616-9618,12,16,2020-02-29 14:00,Train,4901
80320,10394-7687-8520-8738-8797,11264-12101-7253-7808-9056,16,8,2019-01-20 03:50,Inferno,4290
93850,4954-7398-7412-7592-9032,18053-3741-8183-885-9216,16,8,2019-10-22 18:00,Dust2,4924
99661,11654-12732-12733-13157-8726,12245-13479-16925-18224-18278,16,12,2020-03-05 15:00,Inferno,5109
89391,11893-7168-7169-7322-8184,10588-4679-8082-8248-9686,16,7,2019-07-19 16:00,Dust2,4574
91696,10569-13138-15120-19104-8138,11110-13666-3055-3849-7528,9,16,2019-09-16 15:00,Mirage,4827
74426,1146-29-39-9261-9278,4954-7398-7412-7592-9032,11,16,2018-09-29 12:25,Nuke,3647
93240,11891-15204-2553-7356-9574,1045-11777-1378-6904-7218,14,16,2019-10-11 19:30,Inferno,4940
93453,11815-12708-14007-17147-18120,10330-14148-14419-7415-9612,16,6,2019-10-15 18:00,Dust2,4923
85760,4954-7398-7412-7592-9032,11916-4076-695-7248-9816,13,16,2019-05-11 18:15,Train,4328
74055,4954-7398-7412-7592-9032,2757-3741-429-8183-885,16,12,2018-09-21 19:35,Inferno,3564
76127,12781-5287-7266-7415-8800,11654-12732-12733-13157-8726,16,6,2018-10-24 16:00,Nuke,4193
88802,4954-7398-7412-7592-9032,11893-7168-7169-7322-8184,9,16,2019-07-06 13:00,Overpass,4281
63705,4954-7398-7412-7592-9032,1146-29-39-9255-9278,19,17,2018-03-25 19:10,Mirage,3601
97210,11816-2730-429-8574-9960,10671-11219-8507-8523-9136,16,14,2019-12-22 11:55,Overpass,4979
98074,10870-11141-15072-9521-9736,13396-7821-8576-9271-9819,4,16,2020-01-23 10:55,Train,5179
77944,10588-4679-8082-8248-9686,2007-8764-8767-8771-9102,16,7,2018-11-19 04:15,Cache,4141
83454,11654-12732-12733-13157-8726,10980-10981-12782-15370-8800,17,19,2019-03-26 17:55,Inferno,4287
97094,11916-4076-5479-695-7248,3997-4373-7382-8371-9254,7,16,2019-12-19 12:20,Overpass,4958
94205,11891-15204-2553-7356-9574,13396-7821-8576-9271-9819,16,11,2019-10-30 15:55,Nuke,4826
93349,11630-12713-13230-13249-8711,10470-12113-13278-6451-8707,7,16,2019-10-13 16:00,Overpass,4966
95883,13396-7821-8576-9271-9819,11995-12018-13300-8151-8891,6,16,2019-11-28 13:30,Overpass,5052
85538,11654-12732-12733-13157-8726,11893-7168-7169-7322-8184,10,16,2019-05-08 16:05,Overpass,4501
91791,10394-7687-8520-8738-8797,11154-11329-11747-14737-15914,14,16,2019-09-17 21:40,Mirage,4838
99393,10588-4679-8082-8248-9686,11816-2730-429-8574-9960,16,14,2020-02-27 19:05,Nuke,4901
87912,12088-12713-13186-13249-14203,10671-11219-8507-8523-9136,5,16,2019-06-14 01:40,Mirage,4619
86238,12731-14273-7716-9081-9083,11654-12732-12733-13157-8726,16,0,2019-05-21 16:00,Overpass,4501
91860,10671-11219-8507-8523-9136,13254-8370-8521-8735-9056,16,13,2019-09-18 21:35,Dust2,4838
100152,12731-14273-18317-7716-8789,11250-13679-339-9348-9349,10,16,2020-03-11 15:05,Vertigo,5150
77173,10588-4679-8082-8248-9686,7810-7873-8507-8513-9043,16,14,2018-11-09 00:00,Dust2,4072
87011,10394-7687-8520-8738-8797,12521-12553-12822-15631-16770,16,4,2019-06-01 19:00,Overpass,4177
97601,12699-3669-8242-8321-9916,10330-14148-14419-7415-9612,17,19,2020-01-10 17:00,Train,5110
94738,10569-13138-13497-4959-8138,12731-14273-18317-7716-8789,12,16,2019-11-08 13:00,Mirage,4736
94709,10330-14148-14419-7415-9612,13396-7821-8576-9271-9819,12,16,2019-11-07 16:20,Nuke,4736
89214,11716-11942-13239-13776-334,10463-12572-9277-9279-9811,1,16,2019-07-15 10:55,Inferno,4605
84362,11816-2730-429-8574-9960,10264-10610-7156-9078-922,16,11,2019-04-13 16:20,Train,4337
95120,15071-16415-16555-16920-16921,10330-14148-14419-7415-9612,7,16,2019-11-15 21:20,Train,5013
94639,11283-11343-12030-2476-4216,1045-11777-1378-6904-7218,7,16,2019-11-06 12:00,Inferno,4945
86071,11816-2730-429-8574-9960,10569-7462-7982-8372-8569,16,4,2019-05-17 09:00,Inferno,4309
99307,11140-11162-11485-9102-9115,18053-3741-8183-885-9216,10,16,2020-02-25 15:50,Mirage,4901
95430,11916-4076-5479-695-7248,11816-2730-429-8574-9960,16,11,2019-11-21 09:00,Dust2,4680
99422,11840-16947-7594-7998-8918,10394-7687-8520-8738-8797,16,13,2020-02-28 18:00,Mirage,4901
93612,11654-12732-12733-13157-8726,13396-7821-8576-9271-9819,16,14,2019-10-18 17:30,Nuke,4093
79984,11287-15204-15300-9568-9798,11654-12732-12733-13157-8726,9,16,2019-01-08 17:30,Overpass,4227
94718,11498-13780-13915-7403-7796,11716-11942-13239-13776-334,9,16,2019-11-07 18:00,Dust2,4736
98136,12781-5794-5796-7266-7938,10994-7964-8611-922-9896,16,12,2020-01-26 12:30,Inferno,4868
93162,12521-12553-12822-15631-8565,12088-14365-8522-9043-9069,14,16,2019-10-10 04:05,Vertigo,4698
92756,10590-13779-14205-15662-16946,11654-12732-12733-13157-8726,6,16,2019-10-01 15:35,Mirage,4940
61222,11816-2730-5479-6904-798,4954-7398-7412-7592-9032,16,9,2018-02-14 18:55,Mirage,3361
95997,10330-14148-14419-7415-9612,11283-11343-12030-2476-4216,16,6,2019-12-01 13:00,Vertigo,4313
98531,12731-14273-18317-7716-8789,15071-16415-16555-16920-16921,16,14,2020-02-10 16:55,Dust2,5214
93147,13396-7821-8576-9271-9819,11287-15428-15900-15940-9798,11,16,2019-10-09 20:10,Inferno,4736
98463,11893-1225-7169-7322-8184,12126-14614-15165-7805-9078,5,16,2020-02-08 19:55,Inferno,5138
88410,1064-11936-2304-3517-7523,11654-12732-12733-13157-8726,1,16,2019-06-25 15:00,Nuke,4463
89424,14929-17566-18834-8212-9862,11716-11942-13239-13776-334,5,16,2019-07-19 19:35,Mirage,4734
96009,11654-12732-12733-13157-8726,10330-14148-14419-7415-9612,16,9,2019-12-01 15:40,Train,4313
78991,11654-12732-12733-13157-8726,10697-11343-12126-2799-7834,6,16,2018-12-09 19:40,Mirage,4265
95386,11916-4076-5479-695-7248,19645-8600-8601-8604-8950,16,3,2019-11-20 08:25,Overpass,4680
97942,1045-11777-1378-6904-7218,13396-7821-8576-9271-9819,16,9,2020-01-19 11:00,Inferno,5161
61165,4954-7398-7412-7592-9032,2757-3741-429-8183-885,22,20,2018-02-13 21:50,Train,3361
73185,4954-7398-7412-7592-9032,10264-7156-8095-8394-9031,11,16,2018-09-02 15:55,Overpass,3389
93143,18053-3741-8183-885-9216,11271-5794-5796-7256-7938,16,8,2019-10-09 16:25,Inferno,4699
72904,4954-7398-7412-7592-9032,10264-7156-8095-8394-9031,17,19,2018-08-30 08:00,Mirage,3389
95650,11654-12732-12733-13157-8726,15071-16415-16555-16920-16921,16,12,2019-11-24 17:50,Inferno,4981
78193,4954-7398-7412-7592-9032,11816-2730-5479-6904-798,16,13,2018-11-23 21:00,Nuke,4083
78680,10449-339-8528-8574-8716,4954-7398-7412-7592-9032,4,16,2018-12-04 15:50,Inferno,3376
77555,10588-4679-8082-8248-9686,8137-8346-9069-9130-9664,13,16,2018-11-15 02:35,Mirage,3375
73698,483-484-7594-7998-8918,4954-7398-7412-7592-9032,14,16,2018-09-12 17:50,Inferno,3564
73499,4954-7398-7412-7592-9032,12731-8124-8125-9081-9083,16,3,2018-09-08 10:00,Dust2,3885
76725,10588-4679-8082-8248-9686,11064-11586-12271-6451-8517,10,16,2018-11-02 23:00,Cache,4072
79377,4954-7398-7412-7592-9032,2757-3741-429-8183-885,16,4,2018-12-14 19:00,Dust2,4205
93661,11924-12254-12303-13018-14726,11283-11343-12030-2476-4216,13,16,2019-10-19 10:00,Inferno,4093
81695,4954-7398-7412-7592-9032,13188-3055-4959-7805-8735,16,0,2019-02-20 21:50,Train,3883
92293,11654-12732-12733-13157-8726,15835-17024-9352-9353-9857,19,15,2019-09-24 17:30,Mirage,4736
92030,10784-1146-13670-9255-9766,11654-12732-12733-13157-8726,16,9,2019-09-21 14:30,Dust2,4826
96881,10560-10566-11739-8568-9218,13396-7821-8576-9271-9819,9,16,2019-12-14 20:00,Overpass,5023
94136,12781-14932-7266-7499-7511,11654-12732-12733-13157-8726,16,12,2019-10-28 22:10,Train,4826
88730,10394-7687-8520-8738-8797,10671-11219-8507-8523-9136,22,20,2019-07-04 12:55,Inferno,4281
85748,4954-7398-7412-7592-9032,11110-2469-7805-8735-9260,16,11,2019-05-11 15:50,Inferno,4328
92448,10394-7687-8520-8738-8797,13497-284-4959-7167-9616,16,8,2019-09-26 21:40,Overpass,4597
89361,10394-7687-8520-8738-8797,1225-13497-284-7167-9616,16,9,2019-07-18 21:35,Inferno,4574
96976,11283-11343-12030-2476-4216,1045-11777-1378-6904-7218,16,7,2019-12-15 13:45,Dust2,4311
97103,12521-12553-12822-15631-8565,3997-4373-7382-8371-9254,16,13,2019-12-19 15:30,Nuke,4958
93517,1045-11777-1378-6904-7218,11842-11940-12027-15117-16612,16,6,2019-10-16 18:50,Dust2,4943
78983,4954-7398-7412-7592-9032,10394-7687-8520-8738-9217,16,10,2018-12-09 15:00,Dust2,3376
98355,15697-16847-8327-8539-8570,13396-7821-8576-9271-9819,22,20,2020-02-04 23:55,Dust2,5132
99068,12781-5794-5796-7266-7938,13396-7821-8576-9271-9819,16,11,2020-02-18 17:00,Nuke,5150
93742,11716-11942-13239-13776-334,11283-11343-12030-2476-4216,10,16,2019-10-20 11:30,Inferno,4093
93944,10784-1146-13670-9766-9811,10330-14148-14419-7415-9612,14,16,2019-10-24 15:05,Overpass,4736
97184,12521-12553-12822-15631-8565,12731-14273-18317-7716-8789,11,16,2019-12-21 20:15,Nuke,4958
93501,11283-11343-12030-2476-4216,10330-14148-14419-7415-9612,4,16,2019-10-16 15:00,Train,4736
89630,11654-12732-12733-13157-8726,15071-16415-16555-16920-16921,16,9,2019-07-24 16:30,Dust2,4447
96064,18053-3741-8183-885-9216,2023-5736-8564-8566-9217,12,16,2019-12-03 11:00,Mirage,4697
85489,11654-12732-12733-13157-8726,11154-11329-11337-11747-169,10,16,2019-05-06 16:55,Train,4605
99246,14684-20007-4829-8324-973,12781-5794-5796-7266-7938,2,16,2020-02-23 19:00,Nuke,5150
75721,4954-7398-7412-7592-9032,2757-3741-429-8183-885,16,12,2018-10-19 17:25,Inferno,4071
79283,10052-11942-12161-13239-13776,11654-12732-12733-13157-8726,8,16,2018-12-13 17:45,Mirage,4160
88737,4954-7398-7412-7592-9032,14218-29-39-9261-9278,16,8,2019-07-04 16:00,Inferno,4281
98311,13670-14218-7443-9261-9278,10394-7687-8520-8738-8797,17,19,2020-02-02 15:30,Mirage,5138
88388,1225-13497-284-7167-9616,10394-7687-8520-8738-8797,22,25,2019-06-23 14:00,Inferno,4490
94780,11893-1225-7169-7322-8184,10588-4679-8082-8248-9686,2,16,2019-11-09 06:00,Inferno,4837
99269,13670-14218-7443-9261-9278,11893-1225-7169-7322-8184,10,16,2020-02-24 11:00,Nuke,4901
98093,10994-7964-8611-922-9896,10330-14148-14419-7415-9612,10,16,2020-01-24 15:00,Dust2,4868
94701,14175-16871-17008-18225-18987,12731-14273-18317-7716-8789,10,16,2019-11-07 13:00,Inferno,4492
76539,10560-7382-8565-8566-9482,10588-4679-8082-8248-9686,11,16,2018-11-01 00:30,Train,4072
94652,10330-14148-14419-7415-9612,10463-13361-9257-9277-9279,22,20,2019-11-06 18:00,Overpass,4736
80417,10588-4679-8082-8248-9686,10774-8600-8601-8604-8950,16,7,2019-01-24 09:00,Train,4207
93604,11283-11343-12030-2476-4216,13396-7821-8576-9271-9819,13,16,2019-10-18 13:50,Dust2,4093
93822,14218-29-7443-9261-9278,12521-12553-12822-15631-8565,16,5,2019-10-22 07:20,Nuke,4932
85437,10330-14148-7415-9612-9896,11654-12732-12733-13157-8726,12,16,2019-05-05 10:05,Nuke,4603
93607,11716-11942-13239-13776-334,10994-7964-8611-922-9896,16,14,2019-10-18 15:20,Inferno,4093
87730,11654-12732-12733-13157-8726,13281-16612-2131-483-8459,16,6,2019-06-11 12:00,Mirage,4669
92441,14087-15563-7537-9325-971,13396-7821-8576-9271-9819,10,16,2019-09-26 19:35,Dust2,4909
75674,2023-8523-8564-8797-9216,10588-4679-8082-8248-9686,16,11,2018-10-19 04:15,Inferno,3375
89151,2023-6608-8564-8566-9217,10671-11219-8507-8523-9136,10,16,2019-07-14 01:30,Inferno,4500
98528,13396-7821-8576-9271-9819,10569-13361-19015-8138-8416,16,10,2020-02-10 16:00,Dust2,5150
93785,10588-4679-8082-8248-9686,2023-5736-8564-8566-9217,22,20,2019-10-21 10:45,Mirage,4932
94258,1045-11777-1378-6904-7218,11816-2730-429-8574-9960,10,16,2019-10-31 13:00,Vertigo,4980
95366,13396-7821-8576-9271-9819,11926-12269-13976-13980-16384,16,11,2019-11-19 11:30,Mirage,5019
97056,11840-2757-7594-7998-8918,10994-7964-8611-922-9896,16,5,2019-12-17 12:30,Nuke,4979
95337,11110-13666-3055-3849-9911,18053-3741-8183-885-9216,9,16,2019-11-18 21:00,Train,4699
97207,13396-7821-8576-9271-9819,15697-16847-8327-8539-8570,3,16,2019-12-22 11:30,Vertigo,5019
91328,16080-161-2826-5388-8323,1045-11777-1378-6904-7218,16,4,2019-09-12 10:30,Vertigo,4862
93935,14218-29-7443-9261-9278,284-3972-7167-9616-9618,10,16,2019-10-24 11:45,Overpass,4932
96843,11891-15204-2553-7356-9574,284-3972-7167-9616-9618,8,16,2019-12-14 17:05,Train,4998
92591,10394-7687-8520-8738-8797,4954-7398-7412-7592-9032,13,16,2019-09-28 18:15,Overpass,4597
99343,284-3972-7167-9616-9618,11816-2730-429-8574-9960,16,7,2020-02-26 14:55,Nuke,4901
92208,11842-11940-15117-16947-9382,1045-11777-1378-6904-7218,8,16,2019-09-22 19:00,Train,4826
91739,13186-13250-14203-14933-15090,10671-11219-8507-8523-9136,6,16,2019-09-17 01:30,Inferno,4838
99378,10588-4679-8082-8248-9686,10671-11219-8507-8523-9136,16,12,2020-02-27 11:00,Dust2,4901
64616,11110-3055-3849-7528-9261,4954-7398-7412-7592-9032,9,16,2018-04-05 17:45,Inferno,3361
81993,11654-12732-12733-13157-8726,15096-7166-8994-9255-9766,16,6,2019-02-27 15:00,Inferno,4287
94898,11654-12732-12733-13157-8726,11283-11343-12030-2476-4216,16,7,2019-11-11 20:40,Nuke,4736
93796,12731-14273-18317-7716-8789,13361-9255-9257-9277-9279,16,14,2019-10-21 17:00,Dust2,4736
85975,7382-8565-8566-8568-9482,10394-7687-8520-8738-8797,12,16,2019-05-15 21:05,Overpass,4421
93757,10994-7964-8611-922-9896,11283-11343-12030-2476-4216,12,16,2019-10-20 16:00,Inferno,4093
90988,11916-4076-695-7248-9816,10588-4679-8082-8248-9686,12,16,2019-09-05 13:50,Nuke,4443
93500,11995-12018-13300-8151-8891,1045-11777-1378-6904-7218,12,16,2019-10-16 14:40,Nuke,4943
99511,12781-5794-5796-7266-7938,10810-14394-16695-16816-18717,11,16,2020-03-03 17:20,Dust2,5210
91278,11154-11329-11747-14737-15914,11630-12713-13230-13249-8711,16,10,2019-09-11 19:00,Train,4848
97096,11654-12732-12733-13157-8726,11716-11942-13239-13776-334,16,10,2019-12-19 11:00,Vertigo,4979
96781,11816-2730-429-9294-9960,14737-2023-5736-8564-9217,16,7,2019-12-14 00:25,Mirage,4998
75162,11307-12030-13679-9618-9656,10588-4679-8082-8248-9686,12,16,2018-10-10 07:05,Cache,3891
90188,11654-12732-12733-13157-8726,11926-12269-13976-13980-3410,16,13,2019-08-11 10:05,Dust2,4700
66944,2469-8783-8875-9078-922,4954-7398-7412-7592-9032,3,16,2018-05-15 18:20,Nuke,3373
95882,10671-11219-8507-8523-9136,11716-11942-13239-13776-334,16,10,2019-11-28 15:15,Dust2,4926
78786,10588-4679-8082-8248-9686,1225-7166-7167-7170-8374,16,8,2018-12-06 13:05,Cache,3376
95331,16080-161-2826-5388-8323,12731-14273-18317-7716-8789,10,16,2019-11-18 16:00,Overpass,4492
97105,13396-7821-8576-9271-9819,14161-15374-17305-17306-8125,19,16,2019-12-19 16:00,Nuke,4492
94375,11840-2757-7594-7998-8918,10394-7687-8520-8738-8797,16,14,2019-11-01 18:30,Dust2,4702
93115,18053-3741-8183-885-9216,10264-12018-13170-7156-9078,16,11,2019-10-08 20:50,Mirage,4699
